1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_RFn,GarageFinish_Unf
1713,0,3,1088,625,,856,2004,1713,5,9591,76,262,26,5,8,1713,,2004,2005,274900,False,False,False,False,True,False,False,False,False,False
1121,0,2,0,1121,,440,2003,1121,3,8546,80,0,64,5,4,1121,,2003,2004,140000,False,False,True,False,False,False,False,True,True,False
1279,0,3,641,276,,473,1980,1279,3,10125,75,0,83,6,6,1196,,1977,1977,171500,False,False,True,False,False,False,False,False,False,True
865,445,2,617,0,,398,1924,1310,3,7000,50,0,0,6,6,617,,1924,1950,112000,False,False,True,False,False,True,False,False,False,True
848,0,1,662,186,0,420,2004,848,4,4438,,205,0,5,6,848,,2004,2004,149000,False,False,False,False,True,False,False,False,True,False
720,564,2,312,408,,240,1948,1284,3,3500,50,0,35,7,5,720,,1947,1950,110000,False,False,True,False,False,True,False,False,False,True
1442,0,3,0,1424,,500,1990,1442,3,11851,99,0,34,5,7,1424,,1990,1990,180500,False,False,True,False,False,False,False,True,False,False
1696,0,3,0,1140,,349,1962,1696,3,13673,40,0,30,5,5,1140,,1962,1962,143900,False,False,True,False,False,False,False,True,False,False
1100,0,3,419,375,,312,1960,1100,3,12493,,0,0,5,4,1100,355,1960,1960,141000,False,False,True,False,False,False,False,False,True,False
1180,,3,1065,92,,454,1988,2062,3,14364,,128,55,5,7,1157,,1988,1989,277000,True,False,False,False,True,False,False,False,False,False
1092,0,3,787,305,,504,1964,1092,3,8250,75,260,0,7,6,1092,,1964,1964,145000,False,False,True,False,False,False,True,False,True,False
864,0,2,468,396,,0,,864,3,5604,67,0,0,6,5,864,,1925,1950,98000,False,False,True,False,False,False,True,False,False,False
1212,0,3,36,1176,0,460,2009,1212,4,10420,83,0,22,5,6,1212,,2009,2009,186000,False,True,False,False,True,False,False,False,True,False
932,920,3,822,78,,644,2009,1852,4,8640,72,0,108,5,7,900,,2009,2009,252678,False,False,True,False,True,False,False,False,True,False
990,0,3,716,274,,576,1996,990,3,13568,43,0,0,5,5,990,,1995,1995,156000,False,False,True,False,False,False,False,False,False,True
689,703,3,378,311,,299,1977,1392,3,10900,,153,36,7,6,689,,1977,1977,161750,False,False,True,False,True,False,False,False,False,False
1236,0,2,360,710,,447,1957,1236,4,10011,72,64,0,6,5,1070,,1957,1996,134450,False,False,True,True,False,False,False,False,False,True
1436,0,3,946,490,0,484,2004,1436,4,8450,65,266,98,5,7,1436,139,2004,2004,210000,False,True,False,False,True,False,False,False,False,False
810,518,3,0,686,,210,1940,1328,3,9906,57,0,172,4,4,686,,1925,1950,107000,False,False,True,False,False,False,False,True,False,True
1137,817,3,341,457,,431,1939,1954,4,15660,,312,119,9,7,798,0,1939,2006,311500,False,False,True,True,False,False,False,False,False,False
1248,0,2,16,1232,,438,2005,1248,4,3010,43,16,0,5,7,1248,,2005,2006,167240,False,False,False,False,True,False,False,False,False,False
1498,0,2,0,1498,,675,2006,1498,4,8990,73,0,33,5,7,1498,351,2006,2006,204900,False,True,False,False,False,False,False,True,False,False
1010,1257,4,0,1010,,390,2002,2267,4,8068,,0,46,5,6,1010,,2002,2002,200000,False,False,True,False,False,False,False,True,True,False
811,741,3,550,163,,434,1975,1552,3,11475,85,0,208,6,6,713,,1975,1975,179900,False,False,True,False,False,False,False,False,True,False
864,0,2,524,160,,576,1989,864,3,10500,70,0,0,6,4,864,,1971,1971,97000,False,False,True,False,False,False,False,False,False,True
2392,0,3,56,2336,,968,2003,2392,5,13472,103,922,105,5,10,2392,,2003,2003,386250,True,False,False,False,True,False,False,False,False,False
630,672,3,0,630,,280,1991,1302,3,1680,21,142,0,5,5,630,,1971,1971,112000,False,False,True,False,False,False,False,True,False,True
1214,1306,4,565,638,,721,1995,2520,4,9950,82,290,114,5,7,1203,,1995,1995,290000,False,False,True,False,True,False,False,False,False,False
483,504,,321,162,,280,1987,987,3,1869,21,127,0,6,6,483,,1970,1970,106000,False,False,True,False,False,False,True,False,False,True
912,0,3,842,70,0,336,1974,912,3,8521,70,0,0,5,5,912,0,1967,1967,125000,False,False,True,False,False,False,False,False,False,True
1555,0,2,16,1357,0,430,2005,1555,4,3182,43,16,20,5,7,1373,,2005,2006,192500,False,False,False,False,True,False,False,False,False,False
1194,0,3,0,1194,,312,1959,1194,3,8760,73,220,0,6,6,1194,,1959,1959,148000,False,False,True,False,False,False,False,True,True,False
1490,1304,4,689,773,,810,1995,2794,5,15138,174,506,146,5,8,1462,,1995,1996,403000,False,False,True,False,False,False,False,False,False,False
483,504,2,0,483,,288,1972,987,3,1680,21,297,0,5,6,483,,1972,1972,94500,False,False,True,False,False,False,False,True,False,True
894,0,3,182,0,,308,1976,894,3,10650,75,0,0,6,5,894,,1976,1976,128200,False,False,False,False,False,True,False,False,False,True
860,1100,4,625,235,,440,2002,1960,4,7851,,,48,5,6,860,288,2002,2002,216500,False,False,True,False,True,False,False,False,False,False
483,,2,358,125,,264,1971,987,3,1680,21,604,0,3,6,483,,1971,1971,89500,False,False,True,False,False,False,False,False,False,True
1414,0,3,24,1390,,494,2004,1414,4,8773,65,98,105,5,7,1414,,2004,2004,185500,False,False,False,False,True,False,False,False,True,False
1014,730,3,402,594,,457,1993,1744,4,9453,,0,70,7,7,996,,1993,2003,194500,False,False,True,True,False,False,False,False,True,False
1694,0,3,0,1694,,818,2007,1694,4,12030,93,254,228,5,8,1694,,2007,2007,318000,False,False,True,False,False,False,False,True,False,False
798,,3,94,641,0,220,1949,1487,3,8741,52,0,140,4,6,735,,1945,1950,113000,False,False,True,False,False,True,False,False,False,True
1566,0,3,1078,488,0,750,2008,1566,4,9000,75,36,168,5,8,1566,,2008,2008,262500,False,False,False,False,True,False,False,False,True,False
866,,2,329,357,,0,,866,4,3880,40,0,42,9,5,686,,1945,1997,110500,False,False,True,False,False,False,False,False,False,False
889,551,3,0,540,,352,1940,1440,3,5000,63,0,0,4,5,540,,1900,1950,79000,False,False,True,False,False,False,False,True,False,True
626,591,3,0,626,,288,1980,1217,3,10762,75,0,28,6,6,626,,1980,1980,120000,False,False,True,False,False,False,False,False,True,False
1222,888,3,695,253,,463,1994,2110,4,8880,,0,130,5,7,948,,1994,2002,205000,False,False,True,False,True,False,False,False,True,False
1872,,3,929,916,,604,1988,1872,3,10400,80,102,39,5,7,1845,197,1988,1988,241500,False,False,False,False,True,False,False,False,False,False
908,1020,4,0,1020,,440,1910,1928,2,9142,69,0,60,8,6,1020,,1910,1950,137000,False,False,True,False,False,False,False,True,False,True
1375,0,2,0,1367,,451,1954,1375,3,11310,75,0,30,5,6,1367,,1954,1954,140000,False,False,True,False,False,False,False,True,False,True
840,828,3,0,840,,500,2003,1668,4,11317,72,101,68,5,7,840,,2003,2003,180000,False,False,True,False,False,False,False,False,True,False
1444,700,4,697,747,,389,1958,2144,4,159000,,472,98,7,6,1444,,1958,2006,277000,True,False,False,False,False,False,True,False,False,False
1306,0,3,0,728,,0,,1306,2,5350,55,0,0,2,3,728,,1940,1966,76500,False,False,True,False,False,False,False,True,False,False
1625,0,2,1573,0,,538,2006,1625,4,4750,44,481,0,5,8,1573,,2006,2007,235000,True,False,False,False,False,False,False,False,False,False
798,842,3,0,798,,520,2004,1640,4,8366,65,0,45,5,6,798,,2004,2004,173000,False,False,True,False,False,False,False,True,True,False
1302,0,3,270,452,,309,1964,1302,4,9350,85,108,0,7,6,1302,,1964,1991,158000,True,False,False,False,False,True,False,False,True,False
1314,0,3,922,392,,294,1957,1314,3,8400,70,0,0,6,5,1314,,1957,1957,145000,False,False,True,False,False,False,True,False,True,False
1005,1286,4,0,975,,429,1999,2291,4,8738,66,302,0,5,7,975,,1999,1999,230000,False,False,True,False,False,False,False,True,False,False
864,864,3,503,361,,673,2003,1728,4,8791,64,0,56,5,6,864,,2003,2003,207500,False,False,True,False,False,False,True,False,True,False
1604,0,3,1334,270,,660,2006,1604,4,8814,68,180,110,5,7,1604,,2006,2006,220000,False,False,True,False,True,False,False,False,True,False
963,829,3,361,602,,564,2001,1792,4,12435,80,172,96,5,7,963,,2001,2001,231500,False,False,True,False,True,False,False,False,True,False
882,0,2,0,0,,308,1956,882,3,12702,70,0,45,5,5,0,,1956,1956,97000,False,False,False,False,False,False,False,False,False,True
1382,0,3,672,0,,884,1991,1382,3,19296,120,399,0,5,6,1362,,1962,1962,176000,True,False,False,False,False,False,True,False,False,True
1482,1092,3,0,1482,,868,2007,2574,5,9588,69,270,148,5,8,1482,,2007,2007,276000,False,False,True,False,False,False,False,True,False,False
1212,0,3,506,0,,492,1978,1212,3,8471,88,46,12,7,6,506,292,1977,1995,151000,False,False,False,False,False,False,False,False,False,True
926,0,3,234,0,,484,1974,1316,3,5500,50,0,0,7,5,926,,1929,2001,130000,False,False,True,False,False,True,False,False,False,True
764,0,2,0,680,,504,1965,764,3,5232,30,0,0,5,5,680,,1925,2004,73000,False,False,True,False,False,False,False,True,False,True
1422,0,3,588,606,,576,1981,1422,4,12090,78,210,0,6,6,1422,,1981,1981,175500,False,False,True,False,False,False,False,False,False,False
802,709,3,714,88,,413,1997,1511,3,11207,70,0,75,5,6,802,,1997,1997,185000,False,False,False,False,True,False,False,False,False,False
1052,720,4,378,342,,240,1939,2192,4,8400,60,0,24,8,5,720,,1939,1997,179500,False,False,True,False,False,False,False,False,False,False
778,0,2,403,212,,924,1966,778,3,6900,71,0,25,6,5,740,0,1940,1955,120500,False,False,True,False,False,False,False,False,False,False
1113,0,3,751,392,,504,1987,1113,3,7917,,174,30,7,6,1143,,1976,1976,148000,False,False,True,True,False,False,False,False,True,False
1095,844,3,0,1095,,1053,2006,1939,4,10728,84,0,51,5,8,1095,,2006,2006,266000,False,True,False,False,False,False,False,True,True,False
1363,0,2,226,96,0,439,1954,1363,3,39104,73,0,0,7,7,1385,,1954,2005,241500,True,False,False,False,False,True,False,False,False,True
1164,1106,4,524,628,,671,1999,2270,4,11764,92,348,57,7,8,1152,,1999,2007,290000,False,False,True,False,True,False,False,False,False,False
1632,0,3,620,0,,338,1958,1632,3,9600,80,183,0,6,6,1240,,1958,1988,139000,False,False,True,False,False,False,True,False,True,False
816,0,,546,270,,264,1982,816,3,8314,76,0,0,7,5,816,,1982,1982,124500,True,False,False,False,False,False,False,False,False,True
952,596,,0,952,,672,1978,1548,5,7264,55,0,0,7,7,952,,1925,2007,205000,False,False,True,False,False,False,False,True,False,False
1560,0,3,0,1560,,573,2003,1560,4,9196,129,0,150,5,7,1560,,2003,2003,201000,False,False,True,False,False,False,False,True,False,False
864,0,2,120,744,,400,1951,864,3,19138,140,0,0,5,4,864,,1951,1951,141000,False,False,True,False,False,True,False,False,False,True
2121,0,3,0,2121,,732,2007,2121,5,14450,107,315,98,5,9,2121,,2006,2007,415298,True,False,False,False,False,False,False,True,False,False
1156,866,4,392,768,0,505,1977,2022,3,10005,83,299,117,5,7,1160,288,1977,1977,192000,False,False,True,True,False,False,False,False,False,False
1175,807,3,421,386,,575,1989,1982,4,11287,82,340,84,6,7,807,,1989,1989,228500,False,False,False,False,True,False,False,False,False,False
1262,0,,905,357,,572,2006,1262,4,7200,60,68,120,5,6,1262,0,2006,2006,185000,False,False,True,False,True,False,False,False,False,False
1314,0,2,904,410,,626,2008,1314,4,5063,34,166,62,5,7,1314,,2007,2008,207500,False,False,True,False,True,False,False,False,True,False
1468,0,3,0,1468,,898,2008,1468,4,9612,74,72,150,5,8,1468,,2008,2009,244600,False,False,True,False,False,False,False,True,False,False
1575,0,,430,1145,,529,1992,1575,4,8012,50,0,0,5,6,1575,0,1992,1992,179200,False,False,True,False,True,False,False,False,True,False
625,625,2,0,625,0,528,2006,1250,4,4251,35,0,54,5,7,625,,2006,2007,164700,False,False,True,False,False,False,False,True,True,False
1085,649,3,600,312,0,440,1962,1734,4,9786,77,0,0,7,6,912,,1962,1981,159000,False,False,True,False,False,False,True,False,False,False
858,,3,614,244,,0,,858,3,8125,,0,0,4,4,858,,1971,1971,88000,False,False,True,True,False,False,False,False,False,False
900,0,3,450,432,,280,1970,900,3,9819,,31,0,5,5,882,,1967,1967,122000,False,False,True,True,False,False,False,False,False,True
698,698,3,0,698,,384,2003,1396,3,8730,60,0,0,7,6,698,,1915,2003,153575,False,False,True,False,False,False,False,True,False,True
1079,840,3,0,1079,,685,2006,1919,4,15611,120,0,51,5,8,1079,,2006,2006,233230,False,False,False,False,False,False,False,True,True,False
936,780,6,210,570,,0,,1716,2,5687,55,0,184,6,5,780,,1912,2000,135900,False,False,True,False,False,False,False,False,False,False
1148,568,3,292,476,,281,1949,1716,3,11409,60,0,0,4,5,768,,1949,2008,131000,False,False,True,False,False,True,False,False,False,True
1468,795,3,795,0,,539,1977,2263,4,16659,,34,250,7,7,795,,1977,1994,235000,False,False,True,False,False,False,False,False,False,False
1644,0,3,1285,131,,418,1953,1644,3,9600,80,238,0,5,6,1416,,1953,1953,167000,False,False,True,False,True,False,False,False,False,False
1003,0,3,819,184,,588,1984,1003,3,7937,37,0,0,6,6,1003,,1984,1984,142500,False,False,False,False,True,False,False,False,False,False
910,648,4,420,490,,282,1950,1558,3,13710,75,0,0,5,5,910,289,1950,1950,152000,False,False,True,True,False,False,False,False,False,True
975,975,3,649,326,,576,1997,1950,4,7399,66,1600,10,5,7,975,,1997,1998,239000,False,False,True,False,False,False,False,False,True,False
1041,702,3,384,143,,539,1968,1743,3,11700,90,365,0,6,6,702,,1968,1968,175000,False,False,True,False,False,False,False,False,False,True
1152,0,3,0,1092,,300,1950,1152,4,14000,80,0,36,8,6,1092,,1950,2004,158500,False,False,True,False,False,False,False,True,False,True
1336,0,2,841,324,,375,1953,1336,3,15750,90,56,0,5,5,1165,,1953,1953,157000,False,True,False,True,False,False,False,False,False,True
1210,1242,4,281,747,,683,1998,2452,4,16226,66,0,50,5,8,1028,,1998,1999,267000,False,False,True,False,False,False,False,False,False,False
1541,0,3,0,1541,,843,2001,1541,4,13704,118,150,81,5,7,1541,,2001,2002,205000,False,False,True,False,False,False,False,True,True,False
894,0,3,894,0,,552,1975,894,3,9800,70,0,0,7,5,894,,1972,1972,149900,False,False,True,False,False,False,False,False,False,True
1675,1818,3,0,1470,,870,2003,3493,4,18386,87,0,0,9,7,1470,,1880,2002,295000,False,False,True,False,False,False,False,True,False,True
2000,0,3,1464,536,,888,2004,2000,4,10386,80,246,0,5,8,2000,,2004,2005,305900,False,False,True,False,True,False,False,False,False,False
1122,1121,4,700,0,224,746,1990,2243,4,13474,116,246,44,5,7,700,,1990,1991,225000,False,False,True,False,False,False,False,False,True,False
1035,371,3,0,319,,0,,1406,2,7920,,0,144,7,6,319,,1920,1950,89500,False,False,True,False,False,False,False,True,False,False
861,0,1,262,599,,539,1961,861,3,12342,,0,0,5,4,861,,1940,1950,82500,False,False,True,True,False,False,False,False,False,False
1944,0,3,1274,622,,708,2003,1944,5,12378,90,0,175,5,9,1896,,2003,2004,360000,True,False,False,False,False,False,False,False,False,False
697,804,3,518,179,0,420,1993,1501,4,7685,,112,63,5,6,697,,1993,1994,165600,False,False,True,False,False,False,False,False,False,False
972,0,2,680,292,,240,1948,972,3,8000,50,0,0,6,6,972,,1948,2002,132000,False,False,True,False,False,False,False,False,False,True
793,325,3,507,286,,410,1939,1118,3,7800,65,0,0,7,5,793,,1939,1950,119900,False,True,False,False,False,False,True,False,False,True
2036,0,3,1236,80,,513,1965,2036,3,215245,150,0,0,5,7,2136,,1965,1965,375000,True,False,False,False,False,False,False,False,True,False
832,809,3,16,712,234,546,1925,1641,5,9600,60,0,0,7,7,728,,1925,1990,178000,False,False,True,False,False,True,False,False,False,True
716,716,,425,291,,432,2004,1432,4,7795,71,0,51,5,7,716,,2004,2005,188500,False,False,True,False,False,False,False,False,False,False
1153,,4,692,153,,484,1983,2353,5,13005,94,278,195,7,7,845,,1980,1980,260000,False,False,True,False,True,False,False,False,True,False
1088,871,3,0,1088,,1025,2006,1959,4,9000,75,0,46,5,8,1088,,2006,2006,270000,False,False,False,False,False,False,False,True,True,False
1372,1274,,987,360,144,656,1993,2646,4,9900,90,256,60,5,7,1347,,1993,1993,260000,True,False,False,False,True,False,False,False,True,False
1472,0,3,1036,336,,588,1980,1472,3,14115,,225,48,5,7,1372,,1980,1980,187500,False,False,False,False,True,False,False,False,False,True
1249,1347,4,0,1249,,840,2006,2596,4,16259,111,370,154,5,9,1249,,2006,2006,342643,False,False,False,False,False,False,False,True,True,False
1136,1332,4,970,166,0,872,2004,2468,4,12099,99,388,154,5,8,1136,,2004,2004,354000,False,False,False,False,True,False,False,False,False,False
1553,1177,4,28,0,,576,1987,2730,4,10380,86,172,96,5,7,1502,,1986,1987,301000,True,False,False,False,False,True,False,False,False,False
1163,0,3,256,906,,220,1955,1163,3,5820,49,0,98,8,3,1162,,1955,2005,126175,False,False,True,False,False,False,False,False,False,True
1898,1080,5,0,710,,564,1961,2978,4,11275,96,300,0,7,7,710,,1967,2007,242000,False,False,True,False,False,False,False,True,False,False
803,0,2,116,604,244,360,1941,803,3,5000,50,0,0,6,5,720,0,1941,1950,87000,False,False,False,True,False,False,False,False,False,True
1719,0,1,1619,100,,473,1993,1719,4,10846,32,0,30,5,8,1719,,1993,1993,324000,True,False,False,False,True,False,False,False,False,False
1383,0,3,565,818,,292,1960,1383,3,11600,80,175,45,5,6,1383,,1960,1960,145250,False,False,True,False,False,False,True,False,False,False
1445,689,5,0,844,268,441,1930,2134,4,11888,,0,60,6,6,844,,1916,1994,214500,False,False,True,False,False,False,False,True,False,True
596,596,3,0,596,,189,1920,1192,3,6402,60,0,0,5,5,596,,1920,1950,78000,False,True,False,False,False,False,False,True,False,True
1728,,6,40,1424,,352,2002,1728,3,10624,,84,0,4,5,1728,,1964,1964,119000,False,False,True,False,True,False,False,False,False,True
1056,0,3,846,210,0,308,1958,1056,3,8176,70,0,0,6,5,1056,,1958,1992,139000,False,False,True,False,False,False,True,False,True,False
1629,0,3,1124,1603,,880,2003,1629,4,10655,85,296,0,5,8,3206,,2003,2004,284000,False,False,True,False,True,False,False,False,False,False
1358,0,2,720,638,,484,2004,1358,4,8198,59,146,30,5,7,1358,,2004,2004,207000,False,False,False,False,True,False,False,False,True,False
943,,3,828,115,,472,1998,1638,3,9042,59,0,38,5,6,943,,1998,1998,192000,True,False,False,False,True,False,False,False,False,False
1619,167,3,1249,103,,529,1965,1786,3,164660,,0,0,6,5,1499,,1965,1965,228950,True,False,False,False,False,False,False,False,False,False
1922,0,3,1249,673,,676,2005,1922,4,14157,86,200,51,5,9,1922,,2005,2006,377426,True,False,False,False,True,False,False,False,False,False
1536,0,3,810,726,,532,2002,1536,4,9135,70,113,74,5,7,1536,,2002,2003,214000,False,False,False,False,True,False,False,False,True,False
1621,0,3,213,995,,440,1984,1621,4,14145,91,0,45,7,7,1208,,1984,1998,202500,False,True,False,False,False,False,False,False,False,False
